tag,alg,N,mode,frequency_mhz,period_ns,lat_addsub,lat_mul,lat_fma,lat_rec,addsub_count,mul_count,mads_count,impl_strategies,impl_run_names,max_bram,schedule_time,memory_variables,num_memories,num_processing_elements,ilp_objective_mux,synth_rc,impl_wns_ns,power_w,power_dynamic_w,power_static_w,impl_slice_luts,impl_slice_luts_util_pct,impl_slice_registers,impl_slice_registers_util_pct,impl_dsps,impl_dsps_util_pct,impl_bram_tiles,impl_bram_tiles_util_pct,status,error,run_dir
addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,eqs,200,5.0,5,4,9,13,2,3,,Performance_Explore,impl_3,0,1076,4018,15,9,299.0,0,0.039,0.624,0.528,0.096,10060,69.86,2438,8.47,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,eqs,200,5.0,5,4,9,13,2,3,,Performance_ExplorePostRoutePhysOpt,impl_4,0,1076,4018,15,9,299.0,0,0.039,0.624,0.528,0.096,10060,69.86,2438,8.47,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,eqs,200,5.0,5,4,9,13,2,3,,Performance_ExploreWithRemap,impl_5,0,1076,4018,15,9,299.0,0,0.022,0.624,0.528,0.096,10047,69.77,2442,8.48,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,eqs,200,5.0,5,4,9,13,2,3,,Performance_Retiming,impl_6,0,1076,4018,15,9,299.0,0,0.061,0.624,0.528,0.096,10059,69.85,2438,8.47,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,eqs,200,5.0,5,4,9,13,2,3,,Performance_ExtraTimingOpt,impl_7,0,1076,4018,15,9,299.0,0,0.014,0.624,0.528,0.096,10070,69.93,2450,8.51,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,eqs,200,5.0,5,4,9,13,2,3,,Performance_RefinePlacement,impl_8,0,1076,4018,15,9,299.0,0,0.061,0.624,0.528,0.096,10059,69.85,2438,8.47,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,eqs,300,3.333,9,6,16,19,2,2,,default,impl_1,0,1364,2332,11,8,176.0,0,-0.429,0.752,0.655,0.098,8209,57.01,2740,9.51,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,eqs,300,3.333,9,6,16,19,2,2,,Performance_Auto_1,impl_2,0,1364,2332,11,8,176.0,0,-0.367,0.752,0.655,0.098,8250,57.29,2766,9.6,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,eqs,300,3.333,9,6,16,19,2,2,,Performance_Explore,impl_3,0,1364,2332,11,8,176.0,0,-0.361,0.752,0.655,0.098,8255,57.33,2825,9.81,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,eqs,300,3.333,9,6,16,19,2,2,,Performance_ExplorePostRoutePhysOpt,impl_4,0,1364,2332,11,8,176.0,0,-0.265,0.752,0.655,0.098,8255,57.33,2825,9.81,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,eqs,300,3.333,9,6,16,19,2,2,,Performance_ExploreWithRemap,impl_5,0,1364,2332,11,8,176.0,0,-0.375,0.752,0.655,0.098,8299,57.63,2877,9.99,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,eqs,300,3.333,9,6,16,19,2,2,,Performance_Retiming,impl_6,0,1364,2332,11,8,176.0,0,-0.394,0.752,0.655,0.098,8208,57.0,2742,9.52,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,eqs,300,3.333,9,6,16,19,2,2,,Performance_ExtraTimingOpt,impl_7,0,1364,2332,11,8,176.0,0,-0.403,0.752,0.655,0.098,8317,57.76,2933,10.18,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,eqs,300,3.333,9,6,16,19,2,2,,Performance_RefinePlacement,impl_8,0,1364,2332,11,8,176.0,0,-0.314,0.752,0.655,0.098,8255,57.33,2856,9.92,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,mult,200,5.0,5,4,9,13,2,3,,default,impl_1,0,1067,4806,12,9,271.0,0,-0.177,0.571,0.476,0.095,8619,59.85,2266,7.87,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,mult,200,5.0,5,4,9,13,2,3,,Performance_Auto_1,impl_2,0,1067,4806,12,9,271.0,0,-0.263,0.571,0.476,0.095,8633,59.95,2286,7.94,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,mult,200,5.0,5,4,9,13,2,3,,Performance_Explore,impl_3,0,1067,4806,12,9,271.0,0,0.017,0.571,0.476,0.095,8630,59.93,2271,7.89,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,mult,200,5.0,5,4,9,13,2,3,,Performance_ExplorePostRoutePhysOpt,impl_4,0,1067,4806,12,9,271.0,0,0.017,0.571,0.476,0.095,8630,59.93,2271,7.89,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,mult,200,5.0,5,4,9,13,2,3,,Performance_ExploreWithRemap,impl_5,0,1067,4806,12,9,271.0,0,0.067,0.571,0.476,0.095,8623,59.88,2253,7.82,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,mult,200,5.0,5,4,9,13,2,3,,Performance_Retiming,impl_6,0,1067,4806,12,9,271.0,0,-0.017,0.571,0.476,0.095,8618,59.85,2266,7.87,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,mult,200,5.0,5,4,9,13,2,3,,Performance_ExtraTimingOpt,impl_7,0,1067,4806,12,9,271.0,0,-0.013,0.571,0.476,0.095,8634,59.96,2293,7.96,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3,addsub,16,mult,200,5.0,5,4,9,13,2,3,,Performance_RefinePlacement,impl_8,0,1067,4806,12,9,271.0,0,0.018,0.571,0.476,0.095,8628,59.92,2269,7.88,17,25.76,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f200MHz_latA5_latM4_latF9_latR13_addsub2_mul3
addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,mult,300,3.333,9,6,16,19,2,2,,default,impl_1,0,1521,3029,10,8,143.0,0,-0.344,0.795,0.697,0.098,8290,57.57,2806,9.74,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,mult,300,3.333,9,6,16,19,2,2,,Performance_Auto_1,impl_2,0,1521,3029,10,8,143.0,0,-0.304,0.795,0.697,0.098,8299,57.63,2857,9.92,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,mult,300,3.333,9,6,16,19,2,2,,Performance_Explore,impl_3,0,1521,3029,10,8,143.0,0,-0.246,0.795,0.697,0.098,8295,57.6,2878,9.99,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,mult,300,3.333,9,6,16,19,2,2,,Performance_ExplorePostRoutePhysOpt,impl_4,0,1521,3029,10,8,143.0,0,-0.198,0.795,0.697,0.098,8295,57.6,2878,9.99,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,mult,300,3.333,9,6,16,19,2,2,,Performance_ExploreWithRemap,impl_5,0,1521,3029,10,8,143.0,0,-0.192,0.795,0.697,0.098,8300,57.64,2824,9.81,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,mult,300,3.333,9,6,16,19,2,2,,Performance_Retiming,impl_6,0,1521,3029,10,8,143.0,0,-0.244,0.795,0.697,0.098,8285,57.53,2791,9.69,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,mult,300,3.333,9,6,16,19,2,2,,Performance_ExtraTimingOpt,impl_7,0,1521,3029,10,8,143.0,0,-0.361,0.795,0.697,0.098,8314,57.74,2839,9.86,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2,addsub,16,mult,300,3.333,9,6,16,19,2,2,,Performance_RefinePlacement,impl_8,0,1521,3029,10,8,143.0,0,-0.294,0.795,0.697,0.098,8302,57.65,2828,9.82,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/addsub_N16_mult_f300MHz_latA9_latM6_latF16_latR19_addsub2_mul2
fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,eqs,200,5.0,5,4,9,13,,,3,default,impl_1,0,998,1981,14,6,233.0,0,0.137,0.564,0.468,0.095,7859,54.58,3347,11.62,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3
fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,eqs,200,5.0,5,4,9,13,,,3,Performance_Auto_1,impl_2,0,998,1981,14,6,233.0,0,0.139,0.564,0.468,0.095,7863,54.6,3357,11.66,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3
fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,eqs,200,5.0,5,4,9,13,,,3,Performance_Explore,impl_3,0,998,1981,14,6,233.0,0,0.139,0.564,0.468,0.095,7863,54.6,3349,11.63,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3
fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,eqs,200,5.0,5,4,9,13,,,3,Performance_ExplorePostRoutePhysOpt,impl_4,0,998,1981,14,6,233.0,0,0.139,0.564,0.468,0.095,7863,54.6,3349,11.63,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3
fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,eqs,200,5.0,5,4,9,13,,,3,Performance_ExploreWithRemap,impl_5,0,998,1981,14,6,233.0,0,0.043,0.564,0.468,0.095,7854,54.54,3338,11.59,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3
fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,eqs,200,5.0,5,4,9,13,,,3,Performance_Retiming,impl_6,0,998,1981,14,6,233.0,0,0.149,0.564,0.468,0.095,7860,54.58,3347,11.62,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3
fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,eqs,200,5.0,5,4,9,13,,,3,Performance_ExtraTimingOpt,impl_7,0,998,1981,14,6,233.0,0,0.132,0.564,0.468,0.095,7859,54.58,3352,11.64,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3
fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,eqs,200,5.0,5,4,9,13,,,3,Performance_RefinePlacement,impl_8,0,998,1981,14,6,233.0,0,0.095,0.564,0.468,0.095,7863,54.6,3349,11.63,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f200MHz_latA5_latM4_latF9_latR13_mads3
fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2,fma,16,eqs,300,3.333,9,6,16,19,,,2,default,impl_1,0,1599,1981,10,5,99.0,0,-0.709,0.627,0.531,0.096,6880,47.78,3244,11.26,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2
fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2,fma,16,eqs,300,3.333,9,6,16,19,,,2,Performance_Auto_1,impl_2,0,1599,1981,10,5,99.0,0,-0.26,0.627,0.531,0.096,6906,47.96,3414,11.85,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2
fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2,fma,16,eqs,300,3.333,9,6,16,19,,,2,Performance_Explore,impl_3,0,1599,1981,10,5,99.0,0,-0.398,0.627,0.531,0.096,6908,47.97,3341,11.6,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2
fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2,fma,16,eqs,300,3.333,9,6,16,19,,,2,Performance_ExplorePostRoutePhysOpt,impl_4,0,1599,1981,10,5,99.0,0,-0.384,0.627,0.531,0.096,6908,47.97,3341,11.6,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2
fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2,fma,16,eqs,300,3.333,9,6,16,19,,,2,Performance_ExploreWithRemap,impl_5,0,1599,1981,10,5,99.0,0,-0.237,0.627,0.531,0.096,6889,47.84,3414,11.85,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2
fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2,fma,16,eqs,300,3.333,9,6,16,19,,,2,Performance_Retiming,impl_6,0,1599,1981,10,5,99.0,0,-0.35,0.627,0.531,0.096,6885,47.81,3299,11.45,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2
fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2,fma,16,eqs,300,3.333,9,6,16,19,,,2,Performance_ExtraTimingOpt,impl_7,0,1599,1981,10,5,99.0,0,-0.264,0.627,0.531,0.096,6929,48.12,3407,11.83,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2
fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2,fma,16,eqs,300,3.333,9,6,16,19,,,2,Performance_RefinePlacement,impl_8,0,1599,1981,10,5,99.0,0,-0.349,0.627,0.531,0.096,6908,47.97,3389,11.77,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_eqs_f300MHz_latA9_latM6_latF16_latR19_mads2
fma_N16_mult_f200MHz_latA5_latM4_latF9_latR13_mads3,fma,16,mult,200,5.0,5,4,9,13,,,3,default,impl_1,0,1077,2996,11,7,220.0,0,-0.015,0.571,0.476,0.095,8572,59.53,3283,11.4,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260327_181537/fma_N16_mult_f200MHz_latA5_latM4_latF9_latR13_mads3
